loc_rowid,tfopwg_disp,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim
1690,CP,8.6440000,0.035,-0.035,0,-10.1650000,0.041,-0.041,0,2459352.5441590,0.001018,-0.001018,0,8.2754608,0.0000149,-0.0000149,0,3.7550000,0.1070000,-0.1070000,0,6510.0000000,0.7030000,-0.7030000,0,11.5451000,0.6243000,-0.6243000,0,130.9300000,,,,942.0000000,,,,12.4333000,0.006,-0.006,0,557.7330000,5.9985000,-5.9985000,0,5515.2000000,99.1000000,-99.1000000,0,1.3900000,0.0700000,-0.0700000,0
1691,FP,33.4920000,0.043,-0.043,0,11.9330000,0.062,-0.062,0,2459139.2966000,0.003450,-0.003450,0,4.8326600,0.0000500,-0.0000500,0,2.3080000,0.4040000,-0.4040000,0,830.0000000,1.8678100,-1.8678100,0,4.9031000,0.3758620,-0.3758620,0,161.8070000,,,,993.0000000,,,,10.2589000,0.006,-0.006,0,257.3370000,2.2535000,-2.2535000,0,5485.4000000,120.4000000,-120.4000000,0,1.8300000,0.1000000,-0.1000000,0
1692,FP,38.6180000,0.063,-0.063,0,-14.9910000,0.069,-0.069,0,2459133.3712100,0.004590,-0.004590,0,25.8669600,0.0002500,-0.0002500,0,4.9230000,0.6940000,-0.6940000,0,2240.0000000,1231.6200000,-1231.6200000,0,7.4118400,3.1277000,-3.1277000,0,100.9890000,,,,883.0000000,,,,10.9166000,0.006,-0.006,0,135.1010000,0.6055000,-0.6055000,0,5095.0000000,120.3000000,-120.3000000,0,0.8000000,0.0500000,-0.0500000,0
1693,PC,-12.9220000,0.037,-0.037,0,-19.6730000,0.043,-0.043,0,2460169.7931470,0.010718,-0.010718,0,18.8812961,0.0001579,-0.0001579,0,5.9430000,1.0960000,-1.0960000,0,915.0000000,41.3851000,-41.3851000,0,3.6108100,0.2099700,-0.2099700,0,103.2760000,,,,888.0000000,,,,10.4354000,0.006,-0.006,0,245.4950000,1.2325000,-1.2325000,0,5924.0000000,681.6000000,-681.6000000,0,1.3500000,0.0600000,-0.0600000,0
1694,FP,-8.1850000,0.091,-0.091,0,-9.5260000,0.065,-0.065,0,2458357.7782110,0.000677,-0.000677,0,6.3403150,0.0003670,-0.0003670,0,4.2493060,0.0566790,-0.0566790,0,25410.7032880,265.3863200,-265.3863200,0,20.5179170,20.5189480,-20.5189480,0,400.7201062,,,,1141.1166259,,,,12.5766000,0.006,-0.006,0,577.4890000,27.3855000,-27.3855000,0,6083.0000000,192.0000000,-192.0000000,0,1.2666000,1.2666000,-1.2666000,0
1695,CP,44.8860000,0.064,-0.064,0,18.6410000,0.047,-0.047,0,2459136.2669800,0.001600,-0.001600,0,5.8425900,0.0000200,-0.0000200,0,3.7470000,0.2830000,-0.2830000,0,2670.0000000,0.8317470,-0.8317470,0,11.8252000,0.6703450,-0.6703450,0,307.5990000,,,,1166.0000000,,,,10.8285000,0.007,-0.007,0,435.1740000,7.2070000,-7.2070000,0,5707.0000000,127.5000000,-127.5000000,0,2.2000000,0.1200000,-0.1200000,0
1696,CP,28.9140000,0.025,-0.025,0,-3.6440000,0.038,-0.038,0,2459139.6188500,0.000940,-0.000940,0,4.3474000,0.0000100,-0.0000100,0,4.6840000,0.2320000,-0.2320000,0,3520.0000000,0.5601230,-0.5601230,0,10.7530000,0.5948710,-0.5948710,0,786.0370000,,,,1475.0000000,,,,10.6918000,0.006,-0.006,0,327.9270000,3.2165000,-3.2165000,0,5618.0000000,132.5000000,-132.5000000,0,1.7900000,0.1000000,-0.1000000,0
1697,APC,20.1000000,1.300,-1.300,0,-28.8000000,1.400,-1.400,0,2459131.3939600,0.002050,-0.002050,0,18.2360300,0.0000700,-0.0000700,0,4.9100000,0.3200000,-0.3200000,0,3090.0000000,855.0560000,-855.0560000,0,10.0179000,,,0,411.5800000,,,,,,,,9.4843000,0.007,-0.007,0,100.8040000,,,0,6159.7000000,,,0,0.8800000,,,0
1698,PC,-12.1280000,0.125,-0.125,0,5.8260000,0.136,-0.136,0,2459097.0620000,0.000551,-0.000551,0,,,,0,4.2080000,0.1560000,-0.1560000,0,12640.0000000,17.5196000,-17.5196000,0,14.2836000,0.8536170,-0.8536170,0,40.1659000,,,,701.0000000,,,,9.5137000,0.006,-0.006,0,133.3540000,1.7740000,-1.7740000,0,6057.0000000,135.9000000,-135.9000000,0,1.1000000,0.0500000,-0.0500000,0
1699,FP,20.5540000,0.072,-0.072,0,-1.2500000,0.054,-0.054,0,2459092.2739620,0.002801,-0.002801,0,12.3750537,0.0039816,-0.0039816,0,6.6166181,0.2058026,-0.2058026,0,4155.6104825,161.2464800,-161.2464800,0,17.1909846,1.0205122,-1.0205122,0,592.6032964,,,,1258.3769810,,,,10.2845000,0.007,-0.007,0,410.9450000,9.2965000,-9.2965000,0,6173.5000000,130.3050000,-130.3050000,0,2.3623500,0.1276780,-0.1276780,0
1700,PC,4.9340000,0.103,-0.103,0,-12.5040000,0.065,-0.065,0,2459436.9798060,0.001069,-0.001069,0,50.6939885,0.0002554,-0.0002554,0,4.0680000,0.1860000,-0.1860000,0,11200.0000000,3.5211600,-3.5211600,0,8.4883700,0.5100860,-0.5100860,0,2.9319200,,,,364.0000000,,,,11.2415000,0.007,-0.007,0,159.6760000,1.2615000,-1.2615000,0,5216.0000000,124.0370000,-124.0370000,0,0.7800000,0.0400000,-0.0400000,0
1701,PC,168.4920000,0.066,-0.066,0,27.4550000,0.079,-0.079,0,2459168.0091400,0.003560,-0.003560,0,4.0816500,0.0000400,-0.0000400,0,2.6910000,0.4660000,-0.4660000,0,460.0000000,1.3977500,-1.3977500,0,2.3823900,0.1803020,-0.1803020,0,376.0720000,,,,1226.0000000,,,,9.9700800,0.006,-0.006,0,138.3010000,0.7385000,-0.7385000,0,5716.0000000,128.4000000,-128.4000000,0,1.0200000,0.0500000,-0.0500000,0
1702,CP,150.4530000,0.042,-0.042,0,41.3870000,0.064,-0.064,0,2459169.6199400,0.001420,-0.001420,0,1.3061300,0.0001400,-0.0001400,0,0.6340000,0.2580000,-0.2580000,0,560.0000000,23.7661000,-23.7661000,0,1.9984400,0.4112180,-0.4112180,0,62.7136000,,,,783.0000000,,,,9.0138000,0.006,-0.006,0,28.5147000,0.0278000,-0.0278000,0,4072.0000000,120.9000000,-120.9000000,0,0.6800000,0.0600000,-0.0600000,0
1703,APC,,,,,,,,,2459168.0336700,0.001400,-0.001400,0,7.5701700,0.0008100,-0.0008100,0,0.9160000,0.2050000,-0.2050000,0,1500.0000000,3.8454200,-3.8454200,0,,,,0,,,,,,,,,9.9660000,0.290,-0.290,0,,,,0,,,,0,,,,0
1704,PC,-11.1360000,0.092,-0.092,0,-70.0960000,0.080,-0.080,0,2458410.9919880,0.001498,-0.001498,0,7.0846492,0.0000138,-0.0000138,0,3.1023280,0.2851637,-0.2851637,0,591.5301151,33.6426430,-33.6426430,0,2.1949984,0.4705082,-0.4705082,0,115.4006791,,,,835.9337133,,,,9.4752000,0.006,-0.006,0,87.0852000,0.4101000,-0.4101000,0,5517.8000000,142.9000000,-142.9000000,0,0.8428330,0.0515352,-0.0515352,0
1705,APC,2.6880000,0.059,-0.059,0,-1.7540000,0.045,-0.045,0,2458356.6175960,0.000338,-0.000338,0,3.4373093,0.0000028,-0.0000028,0,4.3114755,0.0336294,-0.0336294,0,15017.9801247,138.7363900,-138.7363900,0,25.6681050,1.3517010,-1.3517010,0,2497.4850189,,,,1802.9989447,,,,11.6810000,0.007,-0.007,0,709.1750000,18.6355000,-18.6355000,0,6046.0000000,193.0000000,-193.0000000,0,1.9493200,0.1020100,-0.1020100,0
1706,PC,18.3590000,0.079,-0.079,0,2.8060000,0.092,-0.092,0,2459168.8759000,0.001970,-0.001970,0,1.1007100,,,0,0.9090000,0.3030000,-0.3030000,0,680.0000000,5.4544000,-5.4544000,0,4.6749500,0.4740880,-0.4740880,0,1082.9000000,,,,1598.0000000,,,,10.3682000,0.009,-0.009,0,297.8580000,5.2880000,-5.2880000,0,6409.0000000,147.5000000,-147.5000000,0,1.5900000,0.0800000,-0.0800000,0
1707,CP,374.9530000,0.069,-0.069,0,-85.5830000,0.063,-0.063,0,2460258.8688690,0.000466,-0.000466,0,0.2241950,0.0000004,-0.0000004,0,0.2920000,0.0260000,-0.0260000,0,540.0000000,636.2360000,-636.2360000,0,5.5955300,1.9554600,-1.9554600,0,2649.1500000,,,,1998.0000000,,,,9.5209000,0.006,-0.006,0,36.0559000,0.0593000,-0.0593000,0,4079.0000000,126.0000000,-126.0000000,0,0.6800000,0.0700000,-0.0700000,0
1708,PC,-1.0880000,0.066,-0.066,0,-12.2450000,0.061,-0.061,0,2459168.2520500,0.007740,-0.007740,0,1.8273800,0.0011400,-0.0011400,0,1.4910000,0.3790000,-0.3790000,0,870.0000000,6.1330100,-6.1330100,0,8.9679400,0.9176270,-0.9176270,0,727.6000000,,,,1446.0000000,,,,10.1849000,0.008,-0.008,0,463.0500000,8.6470000,-8.6470000,0,6130.5000000,136.1000000,-136.1000000,0,2.8900000,0.1500000,-0.1500000,0
1709,PC,151.8050000,0.085,-0.085,0,115.5590000,0.083,-0.083,0,2458746.3562360,0.004297,-0.004297,0,,,,0,2.8686583,0.6138283,-0.6138283,0,3377.1602587,427.8585000,-427.8585000,0,1.8103101,0.6563029,-0.6563029,0,0.3819803,,,,200.5072077,,,,12.0349000,0.007,-0.007,0,32.6094000,0.0435000,-0.0435000,0,3323.0000000,157.0000000,-157.0000000,0,0.3089190,0.0092318,-0.0092318,0
1710,APC,-3.6930000,0.071,-0.071,0,-3.5940000,0.062,-0.062,0,2458739.6780810,0.001536,-0.001536,0,1.3808138,0.0000791,-0.0000791,0,0.9133596,0.2457945,-0.2457945,0,329.1752026,38.8370600,-38.8370600,0,7.5531443,3.0626397,-3.0626397,0,98886.4971360,,,,4522.7647415,,,,9.0665700,0.006,-0.006,0,594.9870000,15.9325000,-15.9325000,0,9431.0000000,214.8310000,-214.8310000,0,3.8382400,0.1437590,-0.1437590,0
1711,PC,-35.3360000,0.036,-0.036,0,-0.9510000,0.036,-0.036,0,2458743.3740550,0.003157,-0.003157,0,,,,0,5.0482027,0.3861865,-0.3861865,0,1840.1196782,220.8218200,-220.8218200,0,3.7761104,0.7458375,-0.7458375,0,29.6935087,,,,595.3675075,,,,10.5142000,0.006,-0.006,0,150.0860000,0.5045000,-0.5045000,0,5650.0800000,108.1630000,-108.1630000,0,0.8749940,0.0383417,-0.0383417,0
1712,PC,-64.9530000,0.062,-0.062,0,-20.7050000,0.057,-0.057,0,2458722.3937070,0.005463,-0.005463,0,,,,0,8.7302689,0.7770518,-0.7770518,0,367.8233419,34.0203100,-34.0203100,0,2.4101533,0.9196247,-0.9196247,0,43.9144710,,,,656.5558320,,,,8.5559500,0.006,-0.006,0,102.9700000,0.3565000,-0.3565000,0,6291.0000000,130.7150000,-130.7150000,0,1.2336000,0.0573241,-0.0573241,0
1713,PC,7.1350000,0.074,-0.074,0,-18.7710000,0.073,-0.073,0,2459147.8855030,0.003792,-0.003792,0,5.1660127,0.0014862,-0.0014862,0,3.0196600,0.5149622,-0.5149622,0,1263.5326305,140.0940600,-140.0940600,0,4.1062551,1.4179440,-1.4179440,0,381.0617054,,,,1126.8564017,,,,11.2571000,0.007,-0.007,0,286.8000000,3.3900000,-3.3900000,0,5927.0000000,130.2210000,-130.2210000,0,1.1145700,0.0551381,-0.0551381,0
1714,FP,33.3510000,0.107,-0.107,0,46.7330000,0.162,-0.162,0,2459175.4060240,0.000384,-0.000384,0,1.9426003,0.0000532,-0.0000532,0,1.0206743,0.0444889,-0.0444889,0,504062.3799220,13167.5600000,-13167.5600000,0,,,,0,1076.0804741,,,,1460.7669600,,,,16.2463000,0.008,-0.008,0,299.8420000,6.1330000,-6.1330000,0,5780.0000000,,,0,,,,0
1715,PC,-3.7000000,2.000,-2.000,0,-12.4000000,2.200,-2.200,0,2459152.8174970,0.002650,-0.002650,0,14.3614789,0.0037923,-0.0037923,0,4.0964994,0.3647681,-0.3647681,0,2859.7577713,164.4264000,-164.4264000,0,5.0510341,0.9781151,-0.9781151,0,50.2582088,,,,679.0808773,,,,11.2212000,0.006,-0.006,0,246.1650000,,,0,5283.0000000,,,0,0.9461460,,,0
1716,CP,-155.1860000,0.103,-0.103,0,45.4450000,0.081,-0.081,0,2458357.3646880,0.001242,-0.001242,0,7.3972160,0.0000144,-0.0000144,0,1.3164962,0.5830637,-0.5830637,0,953.5477499,99.8406400,-99.8406400,0,1.2711131,1.7052798,-1.7052798,0,6.6743946,,,,409.9422870,,,,10.3475000,0.007,-0.007,0,22.0337000,0.0333500,-0.0333500,0,3342.0000000,,,0,0.4071030,0.0124724,-0.0124724,0
1717,APC,39.4360000,0.035,-0.035,0,31.1370000,0.046,-0.046,0,2459144.9779970,0.000344,-0.000344,0,0.6461571,0.0000156,-0.0000156,0,1.1963822,0.0307506,-0.0307506,0,6290.6211389,96.7040560,-96.7040560,0,15.3572514,8.0599750,-8.0599750,0,4527.9508872,,,,2092.1613580,,,,11.0529000,0.006,-0.006,0,212.5880000,1.1460000,-1.1460000,0,5256.8000000,104.7320000,-104.7320000,0,1.1495100,0.0563065,-0.0563065,0
1718,PC,-55.1540000,0.055,-0.055,0,128.5460000,0.067,-0.067,0,2458335.5042140,0.002008,-0.002008,0,12.8900899,0.0000319,-0.0000319,0,2.5413229,0.2498470,-0.2498470,0,3520.6971104,210.0844700,-210.0844700,0,2.9698317,0.2982944,-0.2982944,0,4.1214233,,,,363.3971818,,,,12.8332000,0.007,-0.007,0,84.5243000,0.1908000,-0.1908000,0,3478.0000000,157.0000000,-157.0000000,0,0.4676900,0.0140024,-0.0140024,0
1719,PC,-55.1540000,0.055,-0.055,0,128.5460000,0.067,-0.067,0,2458325.9085910,0.004313,-0.004313,0,5.5514857,0.0000436,-0.0000436,0,2.0186927,0.3861085,-0.3861085,0,1282.3227899,198.7307400,-198.7307400,0,2.0319062,0.2660694,-0.2660694,0,12.6719325,,,,481.2053670,,,,12.8332000,0.007,-0.007,0,84.5243000,0.1908000,-0.1908000,0,3478.0000000,157.0000000,-157.0000000,0,0.4676900,0.0140024,-0.0140024,0
1720,FP,0.3920000,0.037,-0.037,0,-8.0950000,0.044,-0.044,0,2459183.3053760,0.001016,-0.001016,0,17.1217196,0.0000328,-0.0000328,0,6.5070000,0.3110000,-0.3110000,0,131000.0000000,0.7013840,-0.7013840,0,10.2267000,0.5162230,-0.5162230,0,204.5850000,,,,1053.0000000,,,,11.4020000,0.008,-0.008,0,262.4750000,1.6620000,-1.6620000,0,5762.0000000,130.8820000,-130.8820000,0,1.0000000,0.0500000,-0.0500000,0
1721,CP,284.0110000,0.080,-0.080,0,231.7800000,0.079,-0.079,0,2459148.0986170,0.001469,-0.001469,0,15.6692322,0.0021405,-0.0021405,0,4.5628530,0.2075845,-0.2075845,0,1393.3814802,45.0447770,-45.0447770,0,2.6868893,0.5470478,-0.5470478,0,13.2931176,,,,486.9971964,,,,8.2969000,0.006,-0.006,0,23.9258000,0.0232500,-0.0232500,0,4214.4400000,131.3260000,-131.3260000,0,0.7321150,0.0713468,-0.0713468,0
1722,APC,59.1790000,0.097,-0.097,0,84.2490000,0.119,-0.119,0,2459145.0411270,0.001074,-0.001074,0,1.6473887,0.0001243,-0.0001243,0,1.3242991,0.0975411,-0.0975411,0,32325.7685306,2011.8455000,-2011.8455000,0,15.7358835,21.5528160,-21.5528160,0,97.0829105,,,,800.5813089,,,,13.6732000,0.008,-0.008,0,190.7480000,2.2995000,-2.2995000,0,3556.0000000,157.0000000,-157.0000000,0,0.5940440,0.0182083,-0.0182083,0
1723,CP,57.2120000,0.108,-0.108,0,-24.0500000,0.132,-0.132,0,2458411.2173260,0.000628,-0.000628,0,0.3711334,0.0000158,-0.0000158,0,0.4918187,0.2655613,-0.2655613,0,2322.6218151,327.0959000,-327.0959000,0,1.4062147,0.8266142,-0.8266142,0,204.4873602,,,,964.4647664,,,,13.1292000,0.008,-0.008,0,48.5820000,0.2474500,-0.2474500,0,3333.0000000,157.0000000,-157.0000000,0,0.2722330,0.0082001,-0.0082001,0
1724,PC,-8.7170000,0.029,-0.029,0,-66.7310000,0.040,-0.040,0,2458418.9146500,0.082798,-0.082798,0,18.6858620,0.0021040,-0.0021040,0,5.4844000,0.6217950,-0.6217950,0,1215.9529886,127.3539050,-127.3539050,0,4.2075538,0.3608063,-0.3608063,0,53.8374071,,,,690.8611696,,,,10.2080000,0.006,-0.006,0,159.8700000,0.5795000,-0.5795000,0,5926.0000000,127.0640000,-127.0640000,0,0.9874960,0.0484472,-0.0484472,0
1725,CP,-0.4230000,0.041,-0.041,0,-31.5640000,0.059,-0.059,0,2459168.9889350,0.000673,-0.000673,0,,,,0,8.2910000,0.2300000,-0.2300000,0,8735.0000000,0.5508540,-0.5508540,0,10.2185000,0.5210540,-0.5210540,0,44.5933000,,,,719.0000000,,,,10.0127000,0.006,-0.006,0,148.9870000,0.6125000,-0.6125000,0,5825.0000000,130.9000000,-130.9000000,0,1.0400000,0.0500000,-0.0500000,0
1726,FP,0.8460000,0.064,-0.064,0,12.2890000,0.050,-0.050,0,2460121.4231990,0.005505,-0.005505,0,9.0182016,0.0000418,-0.0000418,0,3.0800000,0.3710000,-0.3710000,0,492.0000000,24.7725000,-24.7725000,0,3.5499800,0.1680810,-0.1680810,0,762.0280000,,,,1463.0000000,,,,10.0039000,0.006,-0.006,0,490.8180000,6.5195000,-6.5195000,0,9671.0000000,188.6000000,-188.6000000,0,1.7800000,0.0500000,-0.0500000,0
1727,PC,0.8460000,0.064,-0.064,0,12.2890000,0.050,-0.050,0,2460136.4078490,0.005345,-0.005345,0,19.7580247,0.0000970,-0.0000970,0,3.1980000,0.6300000,-0.6300000,0,483.0000000,34.4794000,-34.4794000,0,3.8085800,0.2050250,-0.2050250,0,191.0360000,,,,1035.0000000,,,,10.0039000,0.006,-0.006,0,490.8180000,6.5195000,-6.5195000,0,9671.0000000,188.6000000,-188.6000000,0,1.7800000,0.0500000,-0.0500000,0
1728,CP,10.0010000,0.036,-0.036,0,-58.5300000,0.053,-0.053,0,2459186.9015390,0.000685,-0.000685,0,16.6542431,0.0000283,-0.0000283,0,7.7920000,0.1860000,-0.1860000,0,10168.0000000,0.6349870,-0.6349870,0,11.9082000,0.5475070,-0.5475070,0,362.6420000,,,,1215.0000000,,,,9.8999000,0.006,-0.006,0,156.7860000,0.5845000,-0.5845000,0,6054.0000000,128.5000000,-128.5000000,0,1.0800000,0.0500000,-0.0500000,0
1729,PC,53.2710000,0.088,-0.088,0,-18.9710000,0.122,-0.122,0,2460203.4386590,0.001240,-0.001240,0,8.7709021,0.0000097,-0.0000097,0,0.9260000,0.3540000,-0.3540000,0,1107.0000000,3600.3300000,-3600.3300000,0,12.5053000,3.7298100,-3.7298100,0,102.6210000,,,,886.0000000,,,,8.5509000,0.006,-0.006,0,127.2720000,0.9345000,-0.9345000,0,6208.0000000,117.0000000,-117.0000000,0,1.4600000,0.0100000,-0.0100000,0
1730,PC,31.9340000,0.082,-0.082,0,5.6880000,0.060,-0.060,0,2459179.1773630,0.001559,-0.001559,0,17.8832414,0.0021954,-0.0021954,0,4.3420932,0.1712005,-0.1712005,0,6750.4878782,197.1162300,-197.1162300,0,6.4171164,0.4788033,-0.4788033,0,27.1279511,,,,582.0683673,,,,11.4894000,0.006,-0.006,0,188.9670000,1.7480000,-1.7480000,0,5426.0000000,133.2190000,-133.2190000,0,0.7766440,0.0402336,-0.0402336,0
1731,FP,0.9530000,0.189,-0.189,0,-0.7420000,0.157,-0.157,0,2459174.4751480,0.001608,-0.001608,0,0.3438892,0.0000446,-0.0000446,0,0.9696069,0.2804137,-0.2804137,0,24850.3953805,3023.7700000,-3023.7700000,0,8.5611179,1.8986349,-1.8986349,0,449.3159514,,,,1174.2422670,,,,15.8552000,0.008,-0.008,0,361.4740000,16.5445000,-16.5445000,0,3199.0000000,157.0000000,-157.0000000,0,0.5404830,0.0238973,-0.0238973,0
1732,FP,-28.6640000,0.096,-0.096,0,11.9810000,0.089,-0.089,0,2459229.0628840,0.001847,-0.001847,0,0.9776805,0.0001306,-0.0001306,0,0.7657397,0.2048794,-0.2048794,0,965.3175192,107.6190260,-107.6190260,0,3.3784252,5.2663300,-5.2663300,0,1378.7254797,,,,1554.1366421,,,,11.1925000,0.006,-0.006,0,148.4620000,0.9405000,-0.9405000,0,4456.2000000,205.6000000,-205.6000000,0,1.0981300,0.0921256,-0.0921256,0
1733,PC,45.9430000,0.072,-0.072,0,-22.0820000,0.051,-0.051,0,2458441.9952270,0.001112,-0.001112,0,4.4414275,0.0000088,-0.0000088,0,1.3934410,0.3768265,-0.3768265,0,3375.8183277,278.3439000,-278.3439000,0,3.0014777,1.1545687,-1.1545687,0,21.7489585,,,,550.7815271,,,,12.4223000,0.007,-0.007,0,81.9043000,0.3055000,-0.3055000,0,3609.0000000,157.0000000,-157.0000000,0,0.5024980,0.0147592,-0.0147592,0
1734,PC,-27.3570000,0.046,-0.046,0,-71.9840000,0.031,-0.031,0,2459174.8552660,0.004473,-0.004473,0,8.5063687,0.0035080,-0.0035080,0,2.8291905,0.6120430,-0.6120430,0,968.2734253,123.1259700,-123.1259700,0,2.5051088,2.8262062,-2.8262062,0,44.8115834,,,,659.8835801,,,,10.7047000,0.006,-0.006,0,91.9976000,0.2919000,-0.2919000,0,4431.2000000,102.3000000,-102.3000000,0,0.8212400,0.0562111,-0.0562111,0
1735,PC,16.3600000,2.000,-2.000,0,-53.7500000,2.000,-2.000,0,2459177.1949500,0.000236,-0.000236,0,4.7204890,0.0000021,-0.0000021,0,1.8316316,0.0266674,-0.0266674,0,47110.5706380,686.5121000,-686.5121000,0,14.6186346,3.0897126,-3.0897126,0,18.2091901,,,,526.8565787,,,,12.9860000,0.008,-0.008,0,143.9793000,,,0,3553.0000000,157.0000000,-157.0000000,0,0.4899160,0.0150345,-0.0150345,0
1736,PC,44.8610000,0.067,-0.067,0,-61.1730000,0.053,-0.053,0,2459178.8945560,0.002503,-0.002503,0,,,,0,1.8522307,0.5873412,-0.5873412,0,1219.8107094,151.3050100,-151.3050100,0,2.8398685,2.4257894,-2.4257894,0,20.0171149,,,,539.4735051,,,,9.5880000,0.006,-0.006,0,69.1329000,0.2004000,-0.2004000,0,4968.0000000,124.2990000,-124.2990000,0,0.7880510,0.0514899,-0.0514899,0
1737,PC,15.2640000,0.041,-0.041,0,19.4860000,0.033,-0.033,0,2459175.2550660,0.002808,-0.002808,0,14.1993538,0.0040069,-0.0040069,0,2.5629666,0.4850636,-0.4850636,0,1859.1571503,214.0570700,-214.0570700,0,2.7591068,1.3017113,-1.3017113,0,9.8747938,,,,452.1179596,,,,10.8749000,0.006,-0.006,0,61.4250000,0.1221000,-0.1221000,0,4045.0000000,124.4420000,-124.4420000,0,0.6315690,0.0632463,-0.0632463,0
1738,CP,-3.0910000,0.068,-0.068,0,-99.2630000,0.055,-0.055,0,2459177.4025730,0.003379,-0.003379,0,3.7369689,0.0009496,-0.0009496,0,1.9917422,0.8946660,-0.8946660,0,310.4978088,47.9231100,-47.9231100,0,2.3797323,5.7185520,-5.7185520,0,897.6872949,,,,1396.0501486,,,,8.7100800,0.006,-0.006,0,112.9580000,0.5375000,-0.5375000,0,6092.0000000,124.5000000,-124.5000000,0,1.3297500,0.0603015,-0.0603015,0
1739,CP,88.5760000,0.042,-0.042,0,16.7490000,0.045,-0.045,0,2458452.3345640,0.001143,-0.001143,0,19.1047019,0.0000417,-0.0000417,0,3.2516728,0.1781959,-0.1781959,0,1906.0596245,105.0645140,-105.0645140,0,2.9365337,0.5460801,-0.5460801,0,8.5187297,,,,435.7259839,,,,9.3951000,0.006,-0.006,0,36.6113000,0.0345500,-0.0345500,0,4195.0000000,124.8000000,-124.8000000,0,0.6750930,0.0630151,-0.0630151,0
1740,KP,-35.3710000,3.695,-3.695,0,-31.7250000,3.695,-3.695,0,2458355.7322900,0.000250,-0.000250,0,7.8728937,0.0000048,-0.0000048,0,3.7599578,0.0309502,-0.0309502,0,14639.4155321,94.6573300,-94.6573300,0,15.0953000,1.1157300,-1.1157300,0,166.5367856,,,,916.2147815,,,,11.2794000,0.006,-0.006,0,169.2720000,,,0,5070.0000000,,,0,1.2600000,0.0900000,-0.0900000,0
1741,APC,2.5190000,0.053,-0.053,0,-22.7990000,0.048,-0.048,0,2459174.3857120,0.001292,-0.001292,0,0.5154610,0.0000460,-0.0000460,0,0.8502512,0.1189500,-0.1189500,0,1462.4242309,143.7763000,-143.7763000,0,6.5688522,13.4398900,-13.4398900,0,7358.8192788,,,,2362.2278419,,,,11.3357000,0.006,-0.006,0,279.5000000,2.9685000,-2.9685000,0,5994.0000000,122.3810000,-122.3810000,0,1.0378300,0.0476885,-0.0476885,0
1742,KP,2.7170000,0.112,-0.112,0,-12.9830000,0.094,-0.094,0,2459175.3273010,0.000511,-0.000511,0,6.1802614,0.0000066,-0.0000066,0,4.1830206,0.0528002,-0.0528002,0,5383.8458373,65.4758000,-65.4758000,0,13.7037465,0.8823524,-0.8823524,0,923.6302124,,,,1406.0290126,,,,10.8243000,0.006,-0.006,0,372.6320000,18.5500000,-18.5500000,0,6513.0000000,132.8000000,-132.8000000,0,1.7393100,0.1106330,-0.1106330,0
1743,PC,12.4900000,0.084,-0.084,0,5.0640000,0.063,-0.063,0,2459183.6511870,0.003098,-0.003098,0,12.8643168,0.0044143,-0.0044143,0,4.7778345,0.2252771,-0.2252771,0,6907.9754982,394.4262700,-394.4262700,0,17.4453322,1.2423514,-1.2423514,0,248.7479157,,,,1012.8837698,,,,11.7884000,0.008,-0.008,0,516.4950000,13.1145000,-13.1145000,0,5365.0000000,32.4000000,-32.4000000,0,1.8273300,0.1096680,-0.1096680,0
1744,PC,-1.5350000,0.045,-0.045,0,0.0220000,0.052,-0.052,0,2459179.1820440,0.002481,-0.002481,0,10.6079445,0.0009522,-0.0009522,0,12.7030565,0.1843262,-0.1843262,0,1233.9391066,58.2209000,-58.2209000,0,11.6613557,0.6679118,-0.6679118,0,1516.9401780,,,,1591.7023708,,,,9.0318000,0.006,-0.006,0,332.8250000,2.8560000,-2.8560000,0,6481.0000000,130.4370000,-130.4370000,0,3.2125199,0.1423570,-0.1423570,0
1745,KP,26.9750000,0.030,-0.030,0,-34.8300000,0.037,-0.037,0,2459222.6810310,0.000457,-0.000457,0,3.7684981,0.0000066,-0.0000066,0,2.7270000,0.0750000,-0.0750000,0,19800.0000000,2.4174900,-2.4174900,0,12.5471000,0.7667130,-0.7667130,0,210.5750000,,,,1061.0000000,,,,12.3352000,0.006,-0.006,0,288.3260000,2.0220000,-2.0220000,0,5160.0000000,127.2200000,-127.2200000,0,0.8700000,0.0500000,-0.0500000,0
